gvkey	year	gvkey	conm	year	Y	K	L	M	VA	w	i	naics_4digit
012216	2003	012216	LINEAR TECHNOLOGY CORP	2003	493.1688280011382	564.9478590994281	2.613	118.85075978698319	374.31806821415506	37331.59884548152	7.273427612392011	3344
012216	2004	012216	LINEAR TECHNOLOGY CORP	2004	681.5546193656234	555.0328834732505	3.05	148.44609825491563	533.1085211107077	40407.10191055915	22.477467217648783	3344
012216	2005	012216	LINEAR TECHNOLOGY CORP	2005	917.7171033650693	558.3917050691244	3.217	220.90357751724497	696.8135258478244	43090.198546961474	65.75190237810493	3344
012216	2006	012216	LINEAR TECHNOLOGY CORP	2006	992.2803863892218	628.7672811059907	3.755	260.23769383011955	732.0426925591023	46689.000254203434	72.03587779127348	3344
012216	2007	012216	LINEAR TECHNOLOGY CORP	2007	1025.5837736492244	687.221198156682	3.837	286.7315370338806	738.8522366153438	50649.58430392213	62.88241499634829	3344
012216	2008	012216	LINEAR TECHNOLOGY CORP	2008	1155.5547907488985	741.3644967865523	4.173	325.8120280050346	829.742762743864	53492.76274386406	35.04227647123113	3344
012216	2009	012216	LINEAR TECHNOLOGY CORP	2009	968.498	780.9414778459133	3.821	294.86326700000006	673.634733	54873.0	39.13	3344
012216	2010	012216	LINEAR TECHNOLOGY CORP	2010	1183.5515001922026	824.2487786631605	4.191	323.7062071337529	859.8452930584498	58192.89052542133	37.844346839066276	3344
012216	2011	012216	LINEAR TECHNOLOGY CORP	2011	1527.6685986061211	861.0827108577129	4.505	406.09224925107327	1121.5763493550478	60953.890816253	116.43299168439374	3344
012216	2012	012216	LINEAR TECHNOLOGY CORP	2012	1302.7997490305793	989.0844791040886	4.365	375.65181078551376	927.1479382450653	62223.95935118233	33.901344440543845	3344
012216	2013	012216	LINEAR TECHNOLOGY CORP	2013	1315.4106567635777	1026.1287039131419	4.306	400.7168673957202	914.6937893678573	62682.861773938734	16.555918459285955	3344
012216	2014	012216	LINEAR TECHNOLOGY CORP	2014	1417.8344209225615	1025.8136712356225	4.661	412.43616310774786	1005.3982578148136	64311.75515456021	34.77117063894991	3344
012234	1998	012234	SIGMA DESIGNS INC	1998	21.437376789959064	4.631150555296771	0.086	18.28249546170931	3.154881328249754	20045.981077018307	0.40735361836279266	3344
012234	1999	012234	SIGMA DESIGNS INC	1999	21.82794746938173	5.581161587682954	0.071	22.029357532831636	-0.20141006344990503	23840.047218533273	0.6370967741935485	3344
012234	2000	012234	SIGMA DESIGNS INC	2000	28.73074004421129	4.612344588043252	0.078	26.442595928602067	2.288144115609225	28345.375960935697	0.03853870305929293	3344
012234	2001	012234	SIGMA DESIGNS INC	2001	37.20153170601889	5.316837880628889	0.093	32.172393068882414	5.029138637136478	31764.418883155668	0.5270300836914725	3344
012234	2002	012234	SIGMA DESIGNS INC	2002	22.76666409206766	5.487438172735864	0.098	24.40526299528848	-1.6385989032208221	34059.6277129837	0.40530459085392334	3344
012234	2003	012234	SIGMA DESIGNS INC	2003	10.924834342859464	6.033447066173291	0.108	14.21527053945282	-3.290436196593356	37331.59884548152	0.18929180652616517	3344
012234	2004	012234	SIGMA DESIGNS INC	2004	15.314022305334873	6.092593248556552	0.116	15.060004896704854	0.25401740863001915	40407.10191055915	0.755973492120305	3344
012234	2005	012234	SIGMA DESIGNS INC	2005	26.682753254474083	7.115109867403445	0.133	19.128027382170117	7.554725872303964	43090.198546961474	0.2804618624784362	3344
012234	2006	012234	SIGMA DESIGNS INC	2006	28.5406907070487	5.786782851003035	0.149	20.003429022769367	8.537261684279333	46689.000254203434	1.2727480353379634	3344
012234	2007	012234	SIGMA DESIGNS INC	2007	31.551237619074673	6.661707579138772	0.16	23.960532545499312	7.590705073575362	50649.58430392213	0.7090400064919256	3344
012234	2008	012234	SIGMA DESIGNS INC	2008	89.69674323473882	5.28161049536304	0.18	71.99594870988042	17.700794524858406	53492.76274386406	2.9946247776883563	3344
012234	2009	012234	SIGMA DESIGNS INC	2009	221.206	8.057571123331057	0.219	144.636813	76.569187	54873.0	7.582	3344
012234	2010	012234	SIGMA DESIGNS INC	2010	211.58476136524573	14.440477156536558	0.326	157.81103850122403	53.77372286402169	58192.89052542133	15.487341459803584	3344
012234	2011	012234	SIGMA DESIGNS INC	2011	212.15268841556946	30.59604359792145	0.499	161.12602559219263	51.02666282337681	60953.890816253	7.222007348675305	3344
012234	2012	012234	SIGMA DESIGNS INC	2012	295.11021054688706	40.775798252973395	0.592	216.51704637791468	78.59316416897238	62223.95935118233	13.902672751596345	3344
012234	2013	012234	SIGMA DESIGNS INC	2013	187.34175916617082	52.64842390253336	0.691	178.2879398428363	9.053819323334519	62682.861773938734	13.363929871982581	3344
012234	2014	012234	SIGMA DESIGNS INC	2014	221.20747934601675	69.85113428275946	0.945	197.63046475291813	23.577014593098635	64311.75515456021	16.27282293647424	3344
012482	1999	012482	CLEARFIELD INC	1999	1.2931975800501696	5.173598952051152	0.03	0.974041611332448	0.3191559687177215	23840.047218533273	1.066820276497696	3344
012482	2000	012482	CLEARFIELD INC	2000	0.47642614404962225	7.842048823566518	0.036	0.8740532515094527	-0.39762710745983043	28345.375960935697	0.2675039388821509	3344
012482	2001	012482	CLEARFIELD INC	2001	0.3112201901326197	8.141045858827983	0.043	1.4417648624273693	-1.1305446722947496	31764.418883155668	0.2205383397421398	3344
012482	2002	012482	CLEARFIELD INC	2002	0.6843284158492315	8.378224941651423	0.058	2.1050235575809073	-1.4206951417316755	34059.6277129837	1.2559988419868833	3344
012482	2003	012482	CLEARFIELD INC	2003	0.48457254359933327	9.699110578439413	0.051	2.7629448351559005	-2.2783722915565674	37331.59884548152	1.1555604468167062	3344
012482	2004	012482	CLEARFIELD INC	2004	0.36809712360802715	10.454116016879762	0.044	2.404548869958715	-2.036451746350688	40407.10191055915	0.38937515591275396	3344
012482	2005	012482	CLEARFIELD INC	2005	10.411694249919131	11.204388968666004	0.147	8.962861838941782	1.4488324109773483	43090.198546961474	0.8318604675775504	3344
012482	2006	012482	CLEARFIELD INC	2006	12.606674655917493	11.040322580645162	0.127	9.211035152703635	3.395639503213857	46689.000254203434	0.43705295503856656	3344
012482	2008	012482	CLEARFIELD INC	2008	23.102186910006292	10.811239699398117	0.112	15.64092983008181	7.461257079924482	53492.76274386406	1.8917603107891938	3344
012482	2009	012482	CLEARFIELD INC	2009	24.945	4.417542508116437	0.113	17.068351	7.8766490000000005	54873.0	0.181	3344
012482	2010	012482	CLEARFIELD INC	2010	24.649483076051553	4.409838771804325	0.136	15.094446355230946	9.555036720820604	58192.89052542133	0.4471203671716923	3344
012482	2011	012482	CLEARFIELD INC	2011	36.229526760621376	4.831939608889468	0.165	22.02344063661351	14.206086124007864	60953.890816253	0.7213304970025141	3344
012482	2012	012482	CLEARFIELD INC	2012	38.54437735926683	3.354958883232614	0.159	23.838120609320832	14.706256749946004	62223.95935118233	0.5227852785183639	3344
012482	2013	012482	CLEARFIELD INC	2013	54.73337573606352	3.570130908260405	0.179	35.38720736986808	19.34616836619545	62682.861773938734	0.9563764688215639	3344
012482	2014	012482	CLEARFIELD INC	2014	59.276165967137445	4.616367767589061	0.185	37.96497247837586	21.311193488761578	64311.75515456021	1.3089150220614028	3344
012621	1998	012621	EMRISE CORP	1998	19.38123202238717	11.352270580084399	0.303	13.411849489994957	5.969382532392213	20045.981077018307	0.21489379287544425	3344
012621	1999	012621	EMRISE CORP	1999	16.70414637745315	6.697682584269663	0.223	13.68440725984949	3.0197391176036588	23840.047218533273	0.14285714285714285	3344
012621	2000	012621	EMRISE CORP	2000	18.509353657329505	5.755918940609951	0.221	10.766916757398793	7.742436899930714	28345.375960935697	0.17909162009906715	3344
012621	2001	012621	EMRISE CORP	2001	20.272188299303632	4.845669175513005	0.218	12.274167984978634	7.998020314324998	31764.418883155668	0.13571590137977832	3344
012621	2002	012621	EMRISE CORP	2002	17.505213562987567	5.183057795451477	0.189	10.975258361010273	6.529955201977294	34059.6277129837	0.21490051108463518	3344
012621	2003	012621	EMRISE CORP	2003	20.74799788609293	5.48677339478781	0.181	12.226679133298099	8.52131875279483	37331.59884548152	0.06933362680900237	3344
012621	2004	012621	EMRISE CORP	2004	25.210431669860778	5.539645492966631	0.335	9.770247452447085	15.440184217413695	40407.10191055915	0.785257974598423	3344
012621	2005	012621	EMRISE CORP	2005	36.08116732674133	6.56451308590065	0.329	19.94000489591803	16.141162430823304	43090.198546961474	0.30374548879740065	3344
012621	2006	012621	EMRISE CORP	2006	42.11061480916585	6.280096308186195	0.305	27.65076533391437	14.459849475251476	46689.000254203434	0.9177073925275364	3344
012621	2007	012621	EMRISE CORP	2007	48.61939662519175	6.498847926267281	0.3	32.9321250686514	15.687271556540345	50649.58430392213	0.8490221536963402	3344
012621	2008	012621	EMRISE CORP	2008	58.514592511013205	6.740854022277899	0.36	34.863711453744486	23.65088105726872	53492.76274386406	0.12320287738332986	3344
012621	2009	012621	EMRISE CORP	2009	53.75	7.40101812947813	0.355	31.327085000000007	22.422914999999993	54873.0	0.032	3344
012621	2010	012621	EMRISE CORP	2010	30.91528921439699	5.469909786456549	0.213	19.91923644971372	10.996052764683272	58192.89052542133	0.07896165424665647	3344
012621	2011	012621	EMRISE CORP	2011	34.518576472889364	3.579688387567962	0.213	22.825301886986686	11.693274585902676	60953.890816253	0.14213885128601816	3344
012621	2012	012621	EMRISE CORP	2012	35.01949127264124	3.663562656368412	0.213	21.397562305215843	13.621928967425399	62223.95935118233	0.24099357666726756	3344
012621	2013	012621	EMRISE CORP	2013	32.723281150618604	4.217511403685163	0.203	19.30517039742301	13.418110753195592	62682.861773938734	3.392837031197207	3344
012621	2014	012621	EMRISE CORP	2014	36.42147401529773	7.826466099847395	0.194	22.387647437272136	14.033826578025593	64311.75515456021	0.32215186368083887	3344
012657	1998	012657	DATAWORLD SOLUTIONS INC	1998	4.1096887954934385	5.328258801141771	0.074	3.8361502811399566	0.2735385143534821	20045.981077018307	0.023614702513785085	3344
012657	2000	012657	DATAWORLD SOLUTIONS INC	2000	8.821142234979709	0.5377213552195359	0.098	5.905382559635752	2.915759675343957	28345.375960935697	0.30604264194144387	3344
012677	1998	012677	CALIFORNIA MICRO DEVICES CP	1998	17.131592224828744	24.72147646654475	0.26	10.73369986424139	6.397892360587353	20045.981077018307	7.097398840518107	3344
012677	1999	012677	CALIFORNIA MICRO DEVICES CP	1999	19.503024937287886	30.52087925930591	0.256	13.236478677881065	6.2665462594068195	23840.047218533273	1.3041474654377878	3344
012677	2000	012677	CALIFORNIA MICRO DEVICES CP	2000	22.182849978554223	32.007423756019264	0.256	14.367523837803951	7.8153261407502725	28345.375960935697	1.750110515398479	3344
012677	2001	012677	CALIFORNIA MICRO DEVICES CP	2001	32.35137572630365	33.121674961386645	0.285	20.340076437452872	12.011299288850777	31764.418883155668	2.240443338611174	3344
012677	2002	012677	CALIFORNIA MICRO DEVICES CP	2002	44.438093766895804	35.5940940388085	0.309	29.012147215571176	15.42594655132463	34059.6277129837	7.422418688550146	3344
012677	2003	012677	CALIFORNIA MICRO DEVICES CP	2003	24.345705109963816	43.77554401855738	0.234	28.088667018984513	-3.7429619090206954	37331.59884548152	3.1761404281076326	3344
012677	2004	012677	CALIFORNIA MICRO DEVICES CP	2004	35.614240968534446	43.150827840985805	0.205	29.85258807736793	5.761652891166515	40407.10191055915	1.9197605180099568	3344
012677	2005	012677	CALIFORNIA MICRO DEVICES CP	2005	52.071585315743	39.857874001251886	0.154	39.17766237399568	12.89392294174732	43090.198546961474	0.3143289553060209	3344
012677	2006	012677	CALIFORNIA MICRO DEVICES CP	2006	59.80045030322838	25.211056403716956	0.1	48.85090968515089	10.949540618077492	46689.000254203434	1.9755624072170836	3344
012677	2007	012677	CALIFORNIA MICRO DEVICES CP	2007	66.51231937579304	15.552633666957597	0.094	54.8510823248679	11.661237050925136	50649.58430392213	1.1188428142497768	3344
012677	2008	012677	CALIFORNIA MICRO DEVICES CP	2008	66.87185336689741	12.394080771414894	0.107	59.11854940213971	7.7533039647577	53492.76274386406	2.909177620793466	3344
012677	2009	012677	CALIFORNIA MICRO DEVICES CP	2009	59.217	15.16975733230617	0.108	53.938716	5.278283999999999	54873.0	2.375	3344
012677	2010	012677	CALIFORNIA MICRO DEVICES CP	2010	49.84421470046736	17.671558259850976	0.103	51.6052177959415	-1.7610030954741351	58192.89052542133	0.441198243103193	3344
012945	1998	012945	PLEXUS CORP	1998	206.4025008712478	57.095054667133574	2.345	139.88704727624537	66.51545359500241	20045.981077018307	11.070572538462446	3344
012945	1999	012945	PLEXUS CORP	1999	290.6383355467021	65.67361592240347	3.15	184.7698686734543	105.86846687324777	23840.047218533273	20.963133640552996	3344
012945	2000	012945	PLEXUS CORP	2000	495.98403114586426	100.35864767255217	5.6	279.637995314923	216.34603583094128	28345.375960935697	50.132051732541406	3344
012945	2001	012945	PLEXUS CORP	2001	785.2979877877493	184.15626495820905	5.6	532.1522243742331	253.14576341351622	31764.418883155668	61.705496494005885	3344
012945	2002	012945	PLEXUS CORP	2002	682.4770217038696	272.19111922725745	5.7	452.96215339460883	229.51486830926078	34059.6277129837	34.25046487545792	3344
012945	2003	012945	PLEXUS CORP	2003	656.8047481604942	335.4665898617512	4.8	465.45973413553395	191.3450140249603	37331.59884548152	24.621141253507954	3344
012945	2004	012945	PLEXUS CORP	2004	878.7542107440457	284.57091688108545	6.0	599.1911994394115	279.56301130463413	40407.10191055915	19.61626481849044	3344
012945	2005	012945	PLEXUS CORP	2005	1074.3759890191554	301.3930607664668	6.8	734.7578706253662	339.61811839378913	43090.198546961474	22.973530750261943	3344
012945	2006	012945	PLEXUS CORP	2006	1325.995024875622	321.57600625687184	7.8	867.7909721465666	458.2040527290553	46689.000254203434	36.19442108650742	3344
012945	2007	012945	PLEXUS CORP	2007	1464.1819593583698	343.820772360949	7.5	982.1719409882013	482.01001837016844	50649.58430392213	48.52410127404041	3344
012945	2008	012945	PLEXUS CORP	2008	1810.9089836375078	392.0281559230586	7.9	1256.3886485210824	554.5203351164254	53492.76274386406	53.9797510109591	3344
012945	2009	012945	PLEXUS CORP	2009	1616.622	436.9135942094549	7.1	1130.9177	485.7043000000001	54873.0	57.427	3344
012945	2010	012945	PLEXUS CORP	2010	2036.7339713112267	473.68971929316666	8.7	1392.2681934974814	644.4657778137454	58192.89052542133	73.70478211518532	3344
012945	2011	012945	PLEXUS CORP	2011	2296.9476729223074	544.3471083475486	9.0	1596.7191344362207	700.2285384860867	60953.890816253	71.60220460259137	3344
012945	2012	012945	PLEXUS CORP	2012	2372.6196476142477	597.4927767841078	9.6	1617.5158141592008	755.1038334550467	62223.95935118233	60.435306507775366	3344
012945	2013	012945	PLEXUS CORP	2013	2285.675742218757	613.9836183001651	9.2	1559.1144668540594	726.5612753646976	62682.861773938734	101.47726846116305	3344
012945	2014	012945	PLEXUS CORP	2014	2428.6929526260424	710.3086362079168	12.0	1493.812485320098	934.8804673059446	64311.75515456021	60.26178300441229	3344
013200	1998	013200	PHOTRONICS INC	1998	115.77036509183213	345.74764245585874	1.18	54.016311839087045	61.75405325274508	20045.981077018307	78.45748763179955	3344
013200	1999	013200	PHOTRONICS INC	1999	132.03600413162167	438.5226409080879	1.2	67.09564704146378	64.94035709015787	23840.047218533273	83.37903225806453	3344
013200	2000	013200	PHOTRONICS INC	2000	218.55686429773334	517.8136161125226	1.65	107.7175756375994	110.83928866013395	28345.375960935697	49.41908572594448	3344
013200	2001	013200	PHOTRONICS INC	2001	279.4099383473542	769.1827141401868	1.69	142.50217336664838	136.90776498070585	31764.418883155668	55.04410766794843	3344
013200	2002	013200	PHOTRONICS INC	2002	298.8113076388353	833.6969580469989	1.58	165.6775623696609	133.13374526917434	34059.6277129837	140.81216804551883	3344
013200	2003	013200	PHOTRONICS INC	2003	283.65705923005	978.5885492307511	1.42	153.63655433147687	130.0205048985731	37331.59884548152	51.749298409728716	3344
013200	2004	013200	PHOTRONICS INC	2004	333.9375416853107	1019.8883024571098	1.42	163.04539583104676	170.89214585426393	40407.10191055915	86.91634399505418	3344
013200	2005	013200	PHOTRONICS INC	2005	385.3524623844869	1111.5039023295903	1.44	197.42764969706508	187.92481268742182	43090.198546961474	128.43459946871	3344
013200	2006	013200	PHOTRONICS INC	2006	412.9670988125068	1175.5149769585253	1.5	213.21630896611833	199.75078984638847	46689.000254203434	98.25490257144934	3344
013200	2007	013200	PHOTRONICS INC	2007	399.1051644792909	1330.5518433179725	1.54	216.50279340189002	182.60237107740093	50649.58430392213	95.48405420757932	3344
013200	2008	013200	PHOTRONICS INC	2008	415.50110132158585	1537.3721198156684	1.44	244.07646318439268	171.42463813719317	53492.76274386406	104.44921358808509	3344
013200	2009	013200	PHOTRONICS INC	2009	361.353	1332.797569794725	1.3	206.50209999999998	154.85090000000002	54873.0	34.995	3344
013200	2010	013200	PHOTRONICS INC	2010	430.48738543710925	1292.2083810344243	1.3	231.55380662391	198.93357881319926	58192.89052542133	70.45452302225732	3344
013200	2011	013200	PHOTRONICS INC	2011	527.1003407488239	1417.0968106763178	1.35	272.4533915317226	254.64694921710125	60953.890816253	79.40533745890544	3344
013200	2012	013200	PHOTRONICS INC	2012	463.3049792744515	1493.1599185704592	1.3	249.249868858192	214.05511041625954	62223.95935118233	92.01210660644989	3344
013200	2013	013200	PHOTRONICS INC	2013	433.1028539773077	1531.080072381814	1.3	245.9882229836476	187.1146309936601	62682.861773938734	59.87160716296881	3344
